word	freq
The	5.444581416258823
main	9.443615798676598
charges	9.338904844587567
against	7.911086980675932
Bourbons	12.688808931862173
liberals	11.484836127536237
social	9.483356127326113
were	6.156717269751411
talking	8.378009806476658
However	9.293182595249473
problem	8.017538944169559
once	8.150847495567533
poison	11.184731535085898
pills	11.772518199988017
adopted	10.548742768365901
survive	10.925220339600815
forever	10.63042079938017
really	6.476202836110654
spoiled	11.484836127536237
sweat	11.0148324982905
pants	11.302514570742282
these	7.461271747375183
units	9.496961779381891
outfits	13.094274039970337
knit	12.401126859410391
think	6.185019884864464
're	6.39477369980866
young	8.69367101972352
anymore	9.613033950634646
concedes	11.536129421923787
48-year-old	13.381956112422118
Tiant	13.787421220530282
Estimates	12.688808931862173
damage	9.14303032138891
San	8.63124362114337
Francisco	9.091496671273728
Bay	9.605371077889076
area	8.183459081156293
neared	13.094274039970337
5	9.187263576365735
billion	7.08607529387119
excluding	11.148363890915023
cost	8.580671047507737
repairing	12.688808931862173
region	10.176503307886058
transportation	10.00323158661202
system	8.163403714342945
About	10.049751602246914
nine	8.763540699684006
days	7.823841876911836
Chinese	10.217888524048913
leader	9.753180582377887
Deng	12.688808931862173
told	8.340683848863973
former	8.863797303423656
President	8.75372065350303
Nixon	11.113272571103753
U.S.	7.145586522218414
deeply	11.0148324982905
turmoil	10.817006754960582
counterrevolutionary	13.094274039970337
rebellion	11.995661751302228
gripped	12.082673128291857
Beijing	10.651927004601133
spring	9.652254663787927
listen	9.693076658308183
public	8.342841347003993
radio	9.807739566628321
Uh-huh	5.854341448649868
Although	9.333073924276775
viewership	13.381956112422118
big	7.539378346021853
breaks	10.984060839623748
ebbs	13.787421220530282
periods	11.079371019428072
calm	10.984060839623748
then	6.732971562397342
did	6.562667814762311
find	8.08530680297478
several	8.300551747437655
good	6.8380442668573265
doctors	10.696378767171966
Polls	13.094274039970337
substitute	11.302514570742282
principle	10.403030957184509
'll	7.52592953620924
do	5.440067808405944
politicians	10.437517133255678
n't	5.210450825078184
realistic	11.113272571103753
So	6.904471060467117
banking	9.628538137170612
doing	7.8578320771403884
next	7.749550300608145
season	9.744369952695733
course	8.052463128405632
late	8.454702427264914
she	6.619612036213839
losing	10.261060695914122
sight	10.473235215857757
whatever	8.660485470737866
sorry	9.875398215102136
!	7.543254319866547
could	6.604689241593919
observe	11.647355057034012
fans	10.954207876474067
end	7.982286251613794
their	6.4314606797638225
size	9.430712393840691
themselves	8.9198867700747
meant	10.073849153825975
nothing	8.616937225492132
as	5.561382791044799
long	7.626213898835206
measure	9.636381314631636
comparison	10.791688946976292
has	6.129193694368931
5.5	11.184731535085898
long-term	9.620755996728557
debt	8.426129054820857
257	13.787421220530282
shares	7.487553278157267
outstanding	9.392972065857844
um	7.005796218692358
used	7.67706314348189
work	7.149508095871596
care	8.250086953511746
center	9.24412643826028
Hi	10.925220339600815
Schaffner	12.688808931862173
Traders	10.491584354525953
yesterday	8.039621860457308
modest	10.136762979236543
easing	11.184731535085898
stir	12.082673128291857
much	6.848167274488775
enthusiasm	11.345074185161078
widely	10.037917144599911
expected	8.165210399567894
Um	7.600184318904223
feel	8.06710944392287
real	7.495852080971963
shady	13.094274039970337
SciMed	13.787421220530282
remains	9.605371077889076
committed	10.455216710355078
both	7.911086980675932
vigorous	11.915619043628691
defense	9.293182595249473
position	9.033831029423919
catheter	13.787421220530282
does	7.274191109617975
Lilly	11.148363890915023
unit	8.26796230533871
patent	10.609367390182337
pursuit	11.536129421923787
own	7.702921807455112
counterclaims	13.787421220530282
which	6.383446470171517
allege	13.381956112422118
engaged	10.696378767171966
antitrust	10.791688946976292
violations	11.0148324982905
wrongful	13.787421220530282
Took	13.787421220530282
19	9.817129306978162
become	8.537769025963527
Chief	11.046581196605082
our	7.252905902361573
three	7.408146500552857
man	7.808535455629161
police	9.463288564275304
force	9.177263493031152
Two	9.546094467959536
take	7.394666936724617
walks	11.647355057034012
am	8.59724601260195
only	6.963047550487197
afraid	10.403030957184509
Vietnam	10.954207876474067
products	8.474215241488496
ca	7.832880027526898
compete	10.74289878280686
neighboring	11.841511071474969
countries	9.13346087037276
eggs	10.842982241363842
same	7.722473896662497
dish	11.590196643194064
beat	9.969708894573378
pour	11.389525947731912
cornstarch	12.177983308096183
milk	10.437517133255678
mixture	11.915619043628691
egg	11.345074185161078
No	7.6012125966297885
chuckled	12.534658252034914
beginning	9.282071369824402
collect	10.925220339600815
dividends	10.290913659063802
investment	8.288205911615355
education	9.315782427166713
Cray	10.696378767171966
jolted	12.871130488656128
market	6.88769811324541
July	9.271082248248806
slashed	11.484836127536237
revenue	8.776785926434027
earnings	8.145514149592168
projections	11.079371019428072
year	6.515370110478052
citing	10.74289878280686
slowing	10.5293246825088
economy	8.687554792706084
delayed	11.046581196605082
orders	9.105289993406062
from	5.704555681907311
government	7.657282278734541
commercial	9.238821386030585
customers	9.172300703689023
supposed	9.138234149125417
able	8.33423914342133
wash	11.046581196605082
caught	9.553314715933023
few	7.832880027526898
worthwhile	11.772518199988017
snappers	13.381956112422118
red	9.718394466292471
gray	10.403030957184509
forth	9.726978209983864
How	8.634129626032504
sound	9.310084406052075
?	5.724830861783758
heard	8.423784387861604
again	7.980781360434373
columns	11.536129421923787
front	9.114592386068377
people	6.668190195101618
threw	10.673905911319908
towel	12.28334382375401
today	8.445086968565471
Earl	13.094274039970337
Ellis	12.082673128291857
partner	9.718394466292471
Benjamin	11.841511071474969
Jacobson	11.536129421923787
Sons	11.345074185161078
specialist	10.696378767171966
trading	7.526884190219691
UAL	8.98750695774968
Big	8.983400175797026
Board	8.863797303423656
Ten	11.484836127536237
home	7.522120007792573
night	8.423784387861604
bring	9.138234149125417
He	6.602792067812968
expects	9.016736596064618
Citicorp	10.651927004601133
similar	9.100671047549769
step	9.524741343488968
Yes	7.90828585839622
missed	10.548742768365901
Emile	12.534658252034914
dinner	9.780088035297812
before	7.4030703475209965
shot	9.676547356356972
what	6.286062891324587
biking	11.995661751302228
Continental	10.568545395662081
Air	9.356604421686969
Corp.	7.437408485101888
note	9.64428649413875
offering	8.85294728739959
150	9.926691509489688
71	11.389525947731912
can	6.52865701923604
right	6.874181011317575
room	8.600035414689527
attitude	10.073849153825975
bad	8.254031731802762
boy	8.9198867700747
Curt	10.954207876474067
twisted	11.590196643194064
side	8.622635246606768
tines	13.787421220530282
fork	12.534658252034914
bit	8.276010638521537
into	6.820925446525545
floor	9.260212576011902
Intel	10.719368285396666
50	8.715377298305384
%	6.040904412183228
drop	8.814141712977795
third-quarter	9.016736596064618
net	8.213367852548865
income	8.290252995237081
partly	9.937273618820225
one-time	10.76699633438592
charge	8.975236865157866
discontinued	11.302514570742282
And	6.108400981724248
oh	8.230593158830745
apart	10.510276487538107
early	8.321473012598295
stages	11.484836127536237
still	7.424393116989817
putting	9.575293622651799
money	7.529753632647644
Dress	13.787421220530282
Circuit	11.389525947731912
City	9.228294973043598
Stores	11.345074185161078
Bruno	12.688808931862173
Rubbermaid	12.401126859410391
Besides	10.74289878280686
fun	8.897072092308528
grow	9.701444907978699
name	8.634129626032504
easier	9.66838404571781
save	9.817129306978162
your	7.220748790727042
hands	9.07789101921795
first	7.15937984435075
would	5.9645759302505095
square	10.217888524048913
shoulders	10.76699633438592
carry	9.771038199777895
cane	12.871130488656128
each	8.009768897307627
Was	10.275875781699261
twelve	9.817129306978162
member	9.735636272726978
jury	9.162448407246012
couple	8.511860841104863
articles	10.719368285396666
published	10.63042079938017
An	9.362574588673473
inmate	13.381956112422118
university	10.353434016045137
professor	10.473235215857757
us	7.8123401526728244
logically	12.688808931862173
clearly	9.991932031358088
someone	8.724826187503316
thoughts	10.74289878280686
things	7.106566541740068
guess	7.366612291524193
change	8.398349490713782
Honeywell	11.302514570742282
hemisphere	13.094274039970337
growing	9.073396629630109
colder	12.688808931862173
those	7.264593398438762
stayed	9.905857422586845
alive	10.369694536916917
through	7.392159622414833
brought	8.999929477748237
nests	13.094274039970337
trim	11.184731535085898
trying	8.174293114142213
left	8.426129054820857
gets	8.951139313578805
Have	9.503834658669653
Phelan	10.696378767171966
recent	8.351518191029683
remarks	10.925220339600815
investors	8.06710944392287
simply	9.315782427166713
must	8.150847495567533
stock-market	10.869650488446004
volatility	9.937273618820225
program	8.076994203155413
drawn	10.76699633438592
criticism	10.76699633438592
exchange	8.85294728739959
specialists	10.568545395662081
make	7.308911578321713
markets	8.481631839143544
individual	9.19736467235224
stocks	8.181619154234285
many	7.300498526787432
companies	7.803484939843092
listed	10.306181131194592
probably	7.622003366298863
talked	9.490135814311492
seven	8.999929477748237
eight	8.983400175797026
When	8.2739924743653
saw	8.384743838658004
expression	11.079371019428072
eyes	8.845778797920978
knew	8.699824885297899
send	9.605371077889076
String	13.381956112422118
onto	10.386223838868126
sort	8.286163009985556
little	7.121737502747874
plot	11.184731535085898
delightful	12.401126859410391
operetta	13.094274039970337
hundred	8.645757664027622
dollars	8.532533411909581
looking	8.489103853982247
October	9.082405699572474
Disneyworld	13.381956112422118
Florida	9.726978209983864
What	7.853850651841203
state	8.006677704737953
might	7.799713722300013
grab	11.302514570742282
mess	10.455216710355078
around	7.52783975646536
fascist	13.381956112422118
concept	10.190108959941837
corporatism	13.381956112422118
envisaged	13.381956112422118
organic	12.177983308096183
society	9.233544328929742
citizens	10.437517133255678
spiritually	13.381956112422118
morally	12.28334382375401
unified	12.28334382375401
prepared	9.916220209622391
sacrifice	11.647355057034012
nation	9.025247285732526
quite	8.364676275607193
treat	10.954207876474067
ones	8.760256624482816
decide	9.798437173966008
tougher	11.046581196605082
1980	10.63042079938017
18	9.709883776624563
federal	8.252057397499044
prosecutions	12.28334382375401
concluded	10.76699633438592
trial	9.503834658669653
;	6.591858876908214
1987	8.75372065350303
9	9.333073924276775
see	7.0166317966213025
Bristol-Myers	12.28334382375401
Squibb	11.841511071474969
entity	12.177983308096183
formed	10.403030957184509
acquisition	9.344769964039966
logged	13.381956112422118
largest	9.060033401817941
volume	9.109930372962564
decline	8.999929477748237
Now	8.34717035809358
interest	7.933782990329704
else	8.349341911607087
how	7.199871205705486
items	10.098541766416346
THE	9.744369952695733
ONE	11.995661751302228
MINUTE	13.094274039970337
count	10.548742768365901
waited	10.290913659063802
life	8.080310955781407
expect	8.96311550462552
always	7.777380287849366
Unlike	11.184731535085898
Britain	9.575293622651799
never	7.5500736351386015
achieved	10.609367390182337
even	7.092859162009187
momentary	12.534658252034914
reduction	10.306181131194592
wages	11.046581196605082
nice	8.168833591937313
Dozen	12.177983308096183
experience	9.109930372962564
salesman	11.389525947731912
enabled	12.082673128291857
gain	8.99163067493354
political	8.817607920954282
support	8.878449580210527
particularly	9.152692232300646
retail	9.744369952695733
sales	7.6781736377659175
accede	13.787421220530282
presidency	11.995661751302228
though	7.897159178931463
went	7.630442234944727
yourself	9.483356127326113
Colon	13.787421220530282
lung	11.995661751302228
breast	11.995661751302228
cancers	12.401126859410391
common	8.474215241488496
lethal	12.28334382375401
forms	10.473235215857757
disease	10.842982241363842
collectively	12.871130488656128
killing	10.5887481029796
almost	8.192709840928444
200,000	11.261692576222027
Americans	9.780088035297812
better	8.005135684386138
wait	9.405394585856401
hard	8.254031731802762
mean	7.0160585664537
great	7.982286251613794
second	8.402926157741193
Markese	13.381956112422118
cautions	12.871130488656128
should	7.580845293805355
follow	9.789220518861084
price\/earnings	13.094274039970337
trigger	11.536129421923787
pretty	7.717838894158349
lucky	10.42012539054381
management	8.824576590270375
breakdown	11.647355057034012
terms	8.947178912362707
compliance	11.590196643194064
Thompson	11.046581196605082
says	6.878167065424409
busy	9.958779824041187
building	8.908414368912464
business	7.629383473596485
town	9.008297727418753
Hanford	12.082673128291857
Class	11.046581196605082
1935	12.688808931862173
such	7.394666936724617
sessions	11.995661751302228
replace	10.403030957184509
coffee	9.958779824041187
on-site	12.688808931862173
massage	11.707979678850446
known	9.042489092167033
trade	8.602832619310588
certainly	9.064467998885808
corporate	9.046846397535989
America	8.916047993767535
minute	10.037917144599911
marks	9.735636272726978
done	8.06875013338033
Matsuo	11.046581196605082
faked	13.787421220530282
death	8.955115461958444
pitched	11.995661751302228
stack	11.995661751302228
corpses	13.381956112422118
burned	10.869650488446004
latter	10.984060839623748
rapidly	10.321685317730555
tropical	12.534658252034914
sun	10.163080287553917
Presidio	13.787421220530282
properties	10.176503307886058
generally	9.368580612733684
situated	12.871130488656128
Wyoming	11.590196643194064
North	9.20245374185971
Dakota	11.707979678850446
Oklahoma	10.491584354525953
Louisiana	10.925220339600815
MUMBLEx	8.127939004770662
sounds	9.105289993406062
Exactly	10.06172779329363
remember	8.790208946766167
earthquakes	11.484836127536237
Sam	10.548742768365901
Wal-Mart	11.536129421923787
owned	9.628538137170612
kept	9.109930372962564
wind	10.073849153825975
em	12.688808931862173
She	7.709778977181248
guy	8.951139313578805
valid	11.647355057034012
approach	9.895600922419655
puts	10.386223838868126
heavy	9.15755842195182
burden	10.651927004601133
director	8.724826187503316
show	8.572485462921296
uncommon	11.995661751302228
degree	9.845839412860592
imagination	11.484836127536237
taste	10.609367390182337
interested	9.293182595249473
GM	9.628538137170612
scheduled	9.701444907978699
overtime	11.707979678850446
Lordstown	13.787421220530282
Ohio	10.190108959941837
Janesville	13.787421220530282
assembly	11.046581196605082
plants	9.463288564275304
build	9.368580612733684
Chevrolet	11.590196643194064
Cavalier	13.381956112422118
crush	11.995661751302228
steel	9.47662209514477
cans	10.176503307886058
husband	8.602832619310588
made	7.490311900596347
calls	9.14303032138891
tend	9.701444907978699
telephones	11.995661751302228
Bye-bye	9.855595587805956
give	8.159800106839645
computer	8.384743838658004
Stock	8.672425911109784
Exchange	8.378009806476658
composite	9.19736467235224
Commonwealth	11.389525947731912
Edison	11.222471863068746
closed	8.459545051740701
12.5	10.696378767171966
cents	7.832880027526898
percentage	9.483356127326113
year-end	11.590196643194064
builds	11.995661751302228
Corsica	12.871130488656128
Beretta	12.871130488656128
compact	11.707979678850446
cars	8.824576590270375
originally	10.163080287553917
reopen	11.841511071474969
Monday	8.821086185330607
will	6.270172145985454
resume	10.63042079938017
production	8.845778797920978
until	8.097061766206222
30	8.358075591575842
Peter	9.798437173966008
Otradovec	13.381956112422118
vice	8.628365921315753
president	7.7376877652983245
planning	9.660286835485191
Phoenix	11.113272571103753
Ariz.	11.707979678850446
carrier	10.23207315904087
interview	9.926691509489688
stoppage	13.381956112422118
Boeing	10.353434016045137
entering	11.436045963366805
13th	11.772518199988017
caused	9.560587475262103
scheduling	12.688808931862173
500	9.450130479697792
passengers	11.707979678850446
booked	12.401126859410391
fly	10.568545395662081
Houston	9.718394466292471
West	8.737565213280746
airlines	10.76699633438592
surprise	10.5293246825088
analysts	8.519563061466954
Pittsburgh	10.568545395662081
glass	9.885448550955639
coatings	12.871130488656128
chemical	10.037917144599911
concern	8.622635246606768
predicting	11.302514570742282
sluggish	11.261692576222027
construction	9.405394585856401
industry	8.250086953511746
major	7.946779563156884
flat	9.676547356356972
Wave	13.094274039970337
strafe	13.787421220530282
Moreland	11.772518199988017
reminded	11.184731535085898
if	6.393850480786322
changes	9.008297727418753
apply	10.696378767171966
Racketeer	13.381956112422118
Influenced	13.381956112422118
Corrupt	13.094274039970337
Organizations	13.094274039970337
law	8.511860841104863
American	7.923790044932185
Brands	11.536129421923787
different	8.022230117745439
Wathen	11.995661751302228
nights	10.353434016045137
hours	8.871096605905269
stuck	10.369694536916917
together	8.687554792706084
May	9.798437173966008
Rep.	9.845839412860592
Don	11.647355057034012
Edwards	11.772518199988017
D.	9.524741343488968
Calif	10.897049462634119
introduced	9.885448550955639
congressional	9.958779824041187
legislation	9.709883776624563
require	9.709883776624563
audible	13.094274039970337
beeping	13.787421220530282
employee	10.246461896492969
monitoring	11.113272571103753
warning	10.510276487538107
George	9.496961779381891
Bush	8.628365921315753
want	7.467552611450598
lost	8.878449580210527
control	8.666437869265161
interstate	11.841511071474969
commerce	12.534658252034914
attorney	9.753180582377887
general	8.69674321876049
California	8.54567420547064
At	8.198301654194221
Backer	11.995661751302228
Spielvogel	11.345074185161078
personal	8.96311550462552
involvement	11.079371019428072
clients	9.620755996728557
They	7.203320674458744
airports	11.590196643194064
Balkans	13.787421220530282
hundred-odd	13.787421220530282
Junkers	13.787421220530282
88	11.995661751302228
MISTER	13.787421220530282
ROGERS	13.787421220530282
Nye	12.871130488656128
thinks	10.149835060803897
ousted	12.082673128291857
soon	8.85655089490289
increase	8.548323213642217
shareholder	10.014660282435644
value	8.678450025713165
use	7.790969131911262
startling	12.082673128291857
skillful	13.381956112422118
Prices	10.897049462634119
risen	10.984060839623748
5.9	11.590196643194064
months	7.7201537100068
initial	9.798437173966008
inflation	9.450130479697792
goal	10.23207315904087
set	8.360270982139278
Socialist	11.647355057034012
Prime	10.5293246825088
Minister	10.337433674698696
Felipe	13.381956112422118
Gonzalez	11.079371019428072
revised	10.455216710355078
5.8	11.647355057034012
keep	8.08197346655502
trucks	10.353434016045137
ten	8.803814598821946
relatives	10.869650488446004
scattered	11.707979678850446
Mississippi	10.74289878280686
here	7.16801490298763
Democrats	10.037917144599911
blocked	11.995661751302228
occurring	12.401126859410391
level	8.824576590270375
exception	11.184731535085898
allowing	10.74289878280686
capital	8.614100344156931
punishment	9.926691509489688
certain	8.43083494585827
drug-related	12.534658252034914
homicides	13.787421220530282
plan	8.252057397499044
buy	7.949690773364343
Some	8.63992674371683
strongly	10.353434016045137
developed	9.762069529795133
torn	11.590196643194064
without	8.250086953511746
considerable	10.817006754960582
pain	10.123859574400637
girl	9.18225103454219
marked	10.696378767171966
loss	8.548323213642217
blood	10.06172779329363
From	9.926691509489688
parts	9.392972065857844
transcript	12.871130488656128
Lang	11.0148324982905
unclear	11.995661751302228
exactly	9.249459784235642
Lorin	12.401126859410391
feared	11.261692576222027
happen	9.172300703689023
Profit	11.261692576222027
rates	8.373545513347974
merger	9.969708894573378
wave	10.568545395662081
higher	8.338530995502872
extremely	10.217888524048913
high-interest	12.688808931862173
relative	10.954207876474067
cash	8.548323213642217
flow	10.491584354525953
light	9.068922349235187
reading	9.344769964039966
wore	10.510276487538107
weeds	12.688808931862173
stranger	10.869650488446004
train	10.203902282074173
guessed	11.841511071474969
Pastern	12.871130488656128
dead	9.524741343488968
far	7.877980508900891
A	7.247835264912613
woman	8.871096605905269
small	8.119265923517233
slipped	10.290913659063802
between	7.891641923556708
Last	9.399164036105764
bought	8.740775488910995
manufacturing	9.693076658308183
Heidelberg	13.094274039970337
Germany	9.321513101875698
Dresser	13.787421220530282
Huh	8.699824885297899
Repeating	13.787421220530282
student	9.789220518861084
telling	9.895600922419655
himself	8.457120808129195
jewel	13.787421220530282
lotus	13.787421220530282
sank	11.302514570742282
nationalism	11.536129421923787
legal	9.228294973043598
sovereignty	11.261692576222027
fire	9.456687880243951
sitting	9.613033950634646
lighted	11.389525947731912
bet	9.582728601139316
pleased	10.369694536916917
rumdum	13.787421220530282
ask	9.344769964039966
daughter	9.456687880243951
date	9.798437173966008
hospital	10.037917144599911
month	8.011318084294455
One	8.353699216976043
northern	10.719368285396666
Virginia	9.798437173966008
pluses	12.688808931862173
everything	8.25799213301886
coming	8.583414533453487
Chicago	8.908414368912464
weeks	8.524731031625397
fail	10.954207876474067
Robert	9.187263576365735
Falls	11.841511071474969
Misanthrope	13.787421220530282
Goodman	12.688808931862173
2000	11.707979678850446
per	9.392972065857844
vote	9.086940854737867
guilty	9.726978209983864
apparently	9.636381314631636
motion	10.76699633438592
termini	13.787421220530282
sand	10.719368285396666
painted	10.568545395662081
spare	10.869650488446004
started	8.36910106158755
easel	13.094274039970337
painters	12.401126859410391
scholarships	12.534658252034914
regular	9.628538137170612
walking	10.163080287553917
fourth	9.64428649413875
checkup	12.871130488656128
character	10.08611924641779
horrible	10.925220339600815
another	7.798459803640419
human	9.430712393840691
nobody	9.771038199777895
likes	10.014660282435644
To	8.790208946766167
directly	9.676547356356972
comparable	10.63042079938017
index	8.724826187503316
close	8.252057397499044
1969	11.841511071474969
equaling	11.915619043628691
100	8.927608816168611
bank	8.355885010196022
hamstrung	13.381956112422118
efforts	9.443615798676598
face	8.588924189264457
challenges	11.536129421923787
changing	10.06172779329363
links	11.536129421923787
say	7.142980657551632
'd	7.594036758559717
found	8.310957668598771
voice	9.276561714013432
everybody	8.821086185330607
grows	11.484836127536237
cop	11.484836127536237
movies	9.392972065857844
imitate	13.787421220530282
felt	8.69367101972352
currently	9.223073029062446
35	10.02622110483672
appointed	10.63042079938017
judges	10.5293246825088
70	10.111120548623207
If	7.887523866947791
labor	9.560587475262103
groups	9.32727680659245
scary	10.321685317730555
thing	7.31430242695659
Positive	13.787421220530282
currency	9.895600922419655
strong	8.71851701831005
growth	8.588924189264457
led	9.238821386030585
substantial	10.00323158661202
consolidated	11.647355057034012
period	8.59724601260195
although	8.995771467599573
provide	9.064467998885808
figures	9.356604421686969
customary	12.534658252034914
Swiss	10.246461896492969
Naktong	13.787421220530282
River	10.261060695914122
Mel	12.177983308096183
Chandler	10.984060839623748
fabled	12.688808931862173
esprit	13.381956112422118
de	9.855595587805956
corps	11.995661751302228
Most	9.321513101875698
rivals	11.079371019428072
working	8.501682636189106
relationship	10.176503307886058
NEC	11.345074185161078
often	8.619782177624362
technology	9.386818200283466
Japan	8.476681333983688
Personal	12.28334382375401
Computer	10.190108959941837
Software	12.688808931862173
Association	9.310084406052075
noted	9.463288564275304
recently	8.622635246606768
uh-huh	8.76683559558086
