item	sent	token_id	word	depth	ind	brn
3	112	5	night	6	6.415194511413574	12.07158185634762
3	112	6	air	6	7.453526973724365	13.109914318658412
3	112	7	had	6	2.172764539718628	4.813337177969515
3	112	8	completely	7	7.031126499176025	12.090604634024203
3	112	9	<unkal>	7	12.939126968383789	15.61645316425711
3	112	10	,	3	0.012397371232509613	1.306469939649105
3	112	11	dared	3	9.564974784851074	10.231029756367207
3	112	12	not	3	4.978878974914551	5.644933946430683
3	112	13	go	5	10.04008960723877	11.941061023622751
3	112	14	home	6	3.485812187194824	6.828812602907419
3	112	15	,	3	0.09522610157728195	0.7612810730934143
3	112	16	for	4	3.864637613296509	5.777546651661396
3	112	17	she	6	3.3260953426361084	5.3624845668673515
3	112	18	had	6	1.4967719316482544	3.5080741979181767
3	112	19	sold	7	6.951784133911133	9.36215266957879
3	112	20	no	8	5.775803565979004	8.374928537756205
3	112	21	matches	8	11.046897888183594	13.646022859960794
3	112	22	.	2	0.003115326166152954	0.5743905007839203
3	113	0	Her	3	6.475391387939453	7.769463956356049
3	113	1	father	3	3.1921632289886475	4.486235797405243
3	113	2	had	3	2.156460762023926	2.8410804867744446
3	113	3	been	4	1.9857497215270996	3.171175003051758
3	113	4	mean	5	13.17226791381836	16.774376153945923
3	113	5	and	5	3.262147903442383	6.864256143569946
3	113	6	<unk>	5	3.281975507736206	6.8840837478637695
3	113	7	ever	6	6.339291095733643	14.482714414596558
3	113	8	since	6	3.035686492919922	12.910813093185425
3	113	9	his	8	3.867412567138672	13.792203661054373
3	113	10	wife	8	3.1984310150146484	13.12322210893035
3	113	11	had	8	1.480729103088379	11.42009126022458
3	113	12	gone	9	3.6254472732543945	13.9563995487988
3	113	13	to	11	0.1460074931383133	13.450498346239328
3	113	14	meet	12	5.917886734008789	19.24759130552411
3	113	15	her	13	2.1251816749572754	15.817885953933
3	113	16	<unkion>	13	7.428799629211426	21.12150390818715
3	113	17	.	2	0.013367317616939545	0.5846424922347069
3	114	0	He	3	2.712440013885498	4.0065125823020935
3	114	1	would	3	4.288090705871582	4.957457914948463
3	114	2	certainly	4	3.958205223083496	6.887794867157936
3	114	3	beat	4	7.243178844451904	7.991408921778202
3	114	4	her	5	1.9616751670837402	2.813953347504139
3	114	5	,	4	0.023354340344667435	0.7715844176709652
3	114	6	as	5	1.1311659812927246	4.033332444727421
3	114	7	he	7	0.8216711282730103	4.017410449683666
3	114	8	has	7	4.638370513916016	7.777705453336239
3	114	9	done	8	4.4004082679748535	7.96292694658041
3	114	10	several	10	5.589662551879883	21.853345952928066
3	114	11	times	11	6.7455854415893555	34.15517242997885
3	114	12	in	12	1.7637665271759033	39.81442006677389
3	114	13	the	13	0.9347267746925354	39.04241233691573
3	114	14	weeks	13	8.710248947143555	46.81793450936675
3	114	15	past	13	7.282296180725098	45.389981742948294
3	114	16	,	4	0.04366793856024742	0.7918980158865452
3	114	17	because	5	2.5674407482147217	5.100381828844547
3	114	18	she	7	2.04838228225708	4.72410225123167
3	114	19	had	7	1.3873450756072998	4.021165158599615
3	114	20	not	7	0.8116212487220764	3.4454413317143917
3	114	21	earned	8	8.392924308776855	11.151536997407675
3	114	22	any	9	1.566894769668579	4.393518928438425
3	114	23	money	9	3.187783718109131	6.014407876878977
3	114	24	today	8	7.525816917419434	19.885581519454718
3	114	25	.	2	0.01452373992651701	0.5857989145442843
3	115	0	Besides	3	5.504317283630371	9.564710557460785
3	115	1	,	2	0.006328186951577663	0.577603361569345
3	115	2	it	3	2.774181365966797	3.5706167966127396
3	115	3	was	3	1.9339299201965332	2.6032731384038925
3	115	4	almost	5	6.713744163513184	9.029798224568367
3	115	5	as	5	5.415724754333496	7.7317788153886795
3	115	6	cold	5	7.623418807983398	9.939472869038582
3	115	7	at	5	4.652743339538574	7.192469522356987
3	115	8	home	5	15.0966215133667	17.636347696185112
3	115	9	as	5	0.9128507375717163	6.169880494475365
3	115	10	outside	6	16.278759002685547	21.648321621119976
3	115	11	,	3	0.043535783886909485	0.7128790020942688
3	115	12	for	4	4.659487247467041	6.5335919708013535
3	115	13	they	6	3.181987762451172	5.188854336738586
3	115	14	had	6	2.0669407844543457	4.0531443990767
3	115	15	only	7	5.230207920074463	8.786881987005472
3	115	16	a	7	1.264276146888733	4.820950213819742
3	115	17	<unk>	7	4.274961471557617	7.8316355384886265
3	115	18	roof	7	7.946401119232178	11.503075186163187
3	115	19	to	8	1.0040082931518555	7.132891092449427
3	115	20	cover	9	6.484978199005127	12.630109068006277
3	115	21	them	10	3.348011016845703	9.576267909258604
3	115	22	.	2	0.005772705189883709	0.577047879807651
3	116	0	The	4	1.2790546417236328	4.501856982707977
3	116	1	girl	4	8.130559921264648	11.353362262248993
3	116	2	's	4	0.008561690337955952	3.2313640313223004
3	116	3	little	3	5.829203128814697	7.123275697231293
3	116	4	hands	3	6.607812881469727	7.901885449886322
3	116	5	were	3	1.4472341537475586	2.155854806303978
3	116	6	almost	4	5.307051658630371	7.4461799710989
3	116	7	frozen	4	7.746405601501465	9.885533913969994
3	116	8	solid	4	10.663858413696289	12.802986726164818
3	116	9	so	4	3.5788068771362305	7.5605279058218
3	116	10	she	6	2.1263389587402344	6.64174086228013
3	116	11	decided	6	5.865180015563965	10.372447539120913
3	116	12	that	7	0.0284385047852993	5.509275421500206
3	116	13	a	9	4.245334148406982	9.858160689473152
3	116	14	burning	9	9.232605934143066	14.845432475209236
3	116	15	match	9	7.579231262207031	13.192057803273201
3	116	16	might	9	3.9677891731262207	9.543220959603786
3	116	17	be	10	0.7204975485801697	6.438223160803318
3	116	18	of	11	3.296379566192627	12.082958079874516
3	116	19	some	12	5.200875282287598	14.106049984693527
3	116	20	good	12	4.594267845153809	13.499442547559738
3	116	21	.	2	0.0029454915784299374	0.5742206661961973
3	117	0	'	2	9.796788215637207	10.368087589740753
3	117	1	<cunkory>	3	10.497787475585938	13.675706446170807
3	117	2	!	2	2.4511499404907227	3.022449314594269
3	117	3	'	2	9.353799819946289	9.925099194049835
3	118	0	sounded	3	10.00319766998291	17.405184984207153
3	118	1	the	3	1.9428211450576782	6.513213116675615
3	118	2	match	3	11.749828338623047	16.320220310240984
3	118	3	as	3	0.7329924702644348	8.830572664737701
3	118	4	she	5	2.324906826019287	10.624839790165424
3	118	5	drew	5	7.654140949249268	15.899952640756965
3	118	6	it	6	2.6948647499084473	12.106595745310187
3	118	7	out	6	1.7322986125946045	12.250216951593757
3	118	8	.	2	0.03550867736339569	4.564109846949577
3	119	0	How	4	8.431796073913574	20.27592968940735
3	119	1	it	5	2.811250686645508	13.229282826185226
3	119	2	<unkal>	5	15.400672912597656	25.756121151149273
3	119	3	as	6	2.367246150970459	17.352675907313824
3	119	4	it	8	2.603759527206421	17.77083019167185
3	119	5	burnt	8	13.207141876220703	28.333275627344847
3	119	6	!	2	4.601454734802246	8.318305015563965
3	120	0	It	3	2.7056021690368652	3.9996747374534607
3	120	1	gave	3	6.951807022094727	7.649721249938011
3	120	2	a	4	3.6564292907714844	4.499680578708649
3	120	3	warm	4	7.6993865966796875	8.542637884616852
3	120	4	,	4	4.418698787689209	5.261950075626373
3	120	5	<unk.>	4	9.249755859375	10.093007147312164
3	120	6	bright	4	8.781351089477539	9.624602377414703
3	120	7	light	4	6.643158912658691	7.486410200595856
3	120	8	that	6	3.422736406326294	14.428357899188995
3	120	9	the	7	2.2365520000457764	11.387104094028473
3	120	10	girl	7	5.220505714416504	14.3710578083992
3	120	11	hid	7	9.925772666931152	18.193519081920385
3	120	12	from	8	2.605510950088501	11.867289986461401
3	120	13	the	9	0.9112128019332886	10.325734179466963
3	120	14	world	9	5.560027122497559	14.974548500031233
3	120	15	as	8	0.7845592498779297	12.976792063564062
3	120	16	she	10	1.9990160465240479	14.438852477818727
3	120	17	held	10	5.239928245544434	17.601217914372683
3	120	18	her	11	1.903627872467041	15.286730218678713
3	120	19	hand	11	3.7263636589050293	17.1094660051167
3	120	20	over	11	3.3509891033172607	17.21700244024396
3	120	21	it	12	4.320161819458008	18.334180284291506
3	120	22	.	2	0.028805620968341827	0.6000807955861092
3	121	0	Why	3	1.026376485824585	7.094261407852173
3	121	1	had	3	4.053176403045654	8.297319892793894
3	121	2	no	4	7.699395656585693	12.012109655886889
3	121	3	one	4	1.681890845298767	5.994604844599962
3	121	4	wanted	4	5.14749002456665	9.493089322000742
3	121	5	to	6	0.0015573289711028337	4.901045774342492
3	121	6	buy	7	4.928671360015869	9.893141623586416
3	121	7	even	8	8.809935569763184	14.039813604205847
3	121	8	one	8	4.45674467086792	9.686622705310583
3	121	9	match	8	10.167890548706055	15.397768583148718
3	121	10	?	2	0.2093503773212433	4.433352738618851
3	122	0	A	3	4.895142555236816	6.189215123653412
3	122	1	wonderful	3	8.8898286819458	10.183901250362396
3	122	2	light	3	7.858062744140625	9.15213531255722
3	122	3	,	2	0.08203818649053574	0.6533133611083031
3	122	4	it	3	2.9413399696350098	4.97550767660141
3	122	5	was	3	1.6241533756256104	2.2720923349261284
3	122	6	really	4	3.84108304977417	6.827966682612896
3	122	7	.	2	0.7925918698310852	1.3638670444488525
3	123	0	It	3	2.7056021690368652	3.9996747374534607
3	123	1	seemed	3	5.529290199279785	6.22720442712307
3	123	2	to	4	1.5201154947280884	4.544505342841148
3	123	3	the	5	3.592310667037964	6.671951524913311
3	123	4	girl	5	5.653845310211182	8.733486168086529
3	123	5	that	4	0.06939241290092468	1.8752743750810623
3	123	6	she	6	2.488323211669922	4.503753330558538
3	123	7	was	6	2.093179702758789	4.0195301584899426
3	123	8	sitting	7	4.8186845779418945	8.041528444737196
3	123	9	by	8	3.7564263343811035	7.5378733687102795
3	123	10	a	10	2.2715563774108887	7.443555504083633
3	123	11	large	10	5.970113754272461	11.142112880945206
3	123	12	iron	10	7.224238395690918	12.396237522363663
3	123	13	stove	10	7.239836692810059	12.411835819482803
3	123	14	,	9	0.394321471452713	4.21519273519516
3	123	15	with	10	1.756752610206604	8.304437667131424
3	123	16	polished	12	12.808716773986816	20.037256725132465
3	123	17	brass	12	8.111639976501465	15.340179927647114
3	123	18	feet	12	6.408065319061279	13.636605270206928
3	123	19	and	11	0.8609544038772583	7.460650868713856
3	123	20	a	12	2.39713716506958	9.030586015433073
3	123	21	brass	12	8.774103164672852	15.407552015036345
3	123	22	ornament	12	9.39338207244873	16.026830922812223
3	123	23	.	2	0.028014110401272774	0.5992892850190401
3	124	0	How	4	8.431796073913574	20.27592968940735
3	124	1	the	5	2.845306634902954	13.263338774442673
3	124	2	fire	5	7.273784637451172	17.69181677699089
3	124	3	burned	5	8.354386329650879	18.717878267169
3	124	4	!	2	4.463481426239014	8.180331707000732
3	125	0	The	4	1.6485979557037354	5.59919598698616
3	125	1	girl	4	6.599495887756348	10.550093919038773
3	125	2	was	4	2.152395009994507	5.766233779489994
3	125	3	pleased	5	5.869189262390137	10.928688265383244
3	125	4	and	2	1.654531478881836	2.2258066534996033
3	125	5	the	4	1.8524961471557617	2.5446274960413575
3	125	6	fire	4	6.600176811218262	7.2923081601038575
3	125	7	actually	4	4.7820234298706055	8.29991138074547
3	125	8	seemed	4	5.355743408203125	6.036460557021201
3	125	9	so	5	4.005430221557617	6.066924729384482
3	125	10	warm	5	5.551835060119629	7.613329567946494
3	125	11	that	5	2.6240439414978027	6.359008469618857
3	125	12	the	7	2.1907010078430176	6.074799080379307
3	125	13	child	7	6.391757965087891	10.27585603762418
3	125	14	stretched	7	7.90383243560791	11.763059330172837
3	125	15	out	8	1.4562474489212036	7.5667520286515355
3	125	16	her	8	2.6522507667541504	7.717090082354844
3	125	17	feet	8	4.492825031280518	9.55766434688121
3	125	18	as	8	3.6467700004577637	8.963682961650193
3	125	19	if	9	3.498047113418579	14.221290660090744
3	125	20	to	11	1.156290054321289	16.23730090353638
3	125	21	warm	12	9.376447677612305	24.494287573732436
3	125	22	them	13	2.758408308029175	18.798260235227644
3	125	23	,	7	0.03435831516981125	3.893585209734738
3	125	24	when	9	0.22217710316181183	8.204611566849053
3	125	25	suddenly	10	3.213897943496704	13.355980367399752
3	125	26	the	11	1.0131819248199463	8.833574236370623
3	125	27	flame	11	9.158872604370117	16.979264915920794
3	125	28	of	11	0.43295902013778687	6.760832549072802
3	125	29	the	12	0.9399543404579163	7.280619475990534
3	125	30	match	12	9.860506057739258	16.201171193271875
3	125	31	went	10	3.8980374336242676	9.370315329171717
3	125	32	out	11	1.6862826347351074	10.10556794796139
3	125	33	.	2	0.018109221011400223	0.5893843956291676
3	126	0	It	3	2.7056021690368652	3.9996747374534607
3	126	1	was	3	1.8110264539718628	2.5089406818151474
3	126	2	a	4	1.178930401802063	2.9733455032110214
3	126	3	short	4	6.434539318084717	8.228954419493675
3	126	4	,	4	3.719362497329712	5.51377759873867
3	126	5	stubby	4	16.186067581176758	17.980482682585716
3	126	6	match	4	9.303712844848633	11.098127946257591
3	126	7	that	6	3.557126998901367	14.897918328642845
3	126	8	the	7	2.663011312484741	12.754627924412489
3	126	9	little	7	7.211799144744873	17.30341575667262
3	126	10	girl	7	2.1898720264434814	12.28148863837123
3	126	11	next	7	8.336649894714355	20.849031548947096
3	126	12	rubbed	7	7.795346736907959	17.20651352033019
3	126	13	on	8	2.722433567047119	13.304387088865042
3	126	14	the	9	0.8516259789466858	11.487931866198778
3	126	15	wall	9	4.958205223083496	15.594511110335588
3	126	16	.	2	0.03632819280028343	0.6076033674180508
3	127	0	It	4	2.933051824569702	6.883649855852127
3	127	1	burst	4	10.507155418395996	14.139082945883274
3	127	2	into	5	1.8604036569595337	6.446404732763767
3	127	3	a	6	2.4702582359313965	7.077215597033501
3	127	4	flame	6	9.602521896362305	14.209479257464409
3	127	5	,	2	0.5747072100639343	1.1459823846817017
3	127	6	and	2	0.3633136749267578	0.9345888495445251
3	127	7	<unk>	5	4.449227809906006	13.14885918237269
3	127	8	and	5	1.0869219303131104	9.786553302779794
3	127	9	<unk>	5	3.9841995239257812	12.683830896392465
3	127	10	,	3	0.06459075957536697	0.6602206099778414
3	127	11	the	4	2.0739336013793945	2.853739419952035
3	127	12	girl	4	4.166630268096924	4.946436086669564
3	127	13	was	4	2.5775651931762695	3.2331620883196592
3	127	14	transported	5	9.412446975708008	11.082034749910235
3	127	15	from	6	2.4466545581817627	4.969239873811603
3	127	16	her	7	2.8199377059936523	5.402181385084987
3	127	17	<unk>	7	4.998017311096191	7.580260990187526
3	127	18	city	7	8.904857635498047	11.487101314589381
3	127	19	to	6	1.6382763385772705	4.7516445349901915
3	127	20	a	7	3.1155426502227783	6.263738768175244
3	127	21	beautiful	7	6.7285661697387695	9.876762287691236
3	127	22	,	7	4.400212287902832	7.548408405855298
3	127	23	sunny	7	7.926146507263184	11.07434262521565
3	127	24	forest	7	9.680667877197266	12.828863995149732
3	127	25	.	2	0.011636949144303799	0.5829121237620711
3	128	0	She	4	3.537787437438965	7.48838546872139
3	128	1	heard	4	4.8559136390686035	8.474891901016235
3	128	2	the	6	1.1104485988616943	6.514397203922272
3	128	3	birds	6	8.7499361038208	14.153884708881378
3	128	4	<unkly>	6	10.012030601501465	16.849192202091217
3	128	5	and	2	1.7597805261611938	2.331055700778961
3	128	6	she	4	2.4524312019348145	3.1552717685699463
3	128	7	was	4	2.470288038253784	3.134989060461521
3	128	8	surrounded	5	7.88271951675415	9.75823513418436
3	128	9	by	6	0.20354577898979187	2.376138724386692
3	128	10	<cunkER>	7	8.825090408325195	11.01487877778709
3	128	11	and	7	3.4706332683563232	5.660421637818217
3	128	12	<cunkER>	8	6.677480697631836	13.983977345749736
3	128	13	as	9	4.542191505432129	19.562332658097148
3	128	14	white	11	9.271506309509277	25.763342646881938
3	128	15	as	11	4.555307388305664	20.829808501526713
3	128	16	snow	12	9.775544166564941	26.171217119321227
3	128	17	.	2	0.021541550755500793	0.5928167253732681
3	129	0	A	3	4.895142555236816	6.189215123653412
3	129	1	little	3	6.032208442687988	7.326281011104584
3	129	2	<unk>	3	4.287702560424805	5.5817751288414
3	129	3	hid	4	9.486385345458984	13.327032446861267
3	129	4	some	5	5.995994567871094	10.087686896324158
3	129	5	food	5	8.034160614013672	12.125852942466736
3	129	6	in	5	1.6689856052398682	6.904082894325256
3	129	7	the	6	0.8561748266220093	6.112710176035762
3	129	8	ground	6	5.246222496032715	10.502757845446467
3	129	9	and	3	0.2564365863800049	0.9844495058059692
3	129	10	scurried	4	9.507845878601074	10.276212353259325
3	129	11	off	5	2.2653775215148926	5.87132229283452
3	129	12	into	5	2.1554808616638184	3.7936647720634937
3	129	13	the	6	1.0191646814346313	2.67674826271832
3	129	14	<cunks>	6	6.967612266540527	8.625195847824216
3	129	15	.	2	0.008320075459778309	0.5795952500775456
3	130	0	The	5	1.594751238822937	9.098834335803986
3	130	1	girl	5	6.7467780113220215	14.25086110830307
3	130	2	was	5	2.1317179203033447	9.260395899415016
3	130	3	curious	6	6.409578800201416	15.006370797753334
3	130	4	,	3	0.5382237434387207	4.083645284175873
3	130	5	so	3	4.376825332641602	7.922246873378754
3	130	6	she	5	2.365844488143921	6.1227181404829025
3	130	7	dug	5	8.790979385375977	12.513096638023853
3	130	8	some	6	5.988440036773682	10.422238893806934
3	130	9	<unk>	6	3.591097831726074	8.024896688759327
3	130	10	food	6	7.940439701080322	12.374238558113575
3	130	11	up	6	1.2643557786941528	7.550096936523914
3	130	12	to	7	0.5327998995780945	8.401873983442783
3	130	13	see	8	3.95052170753479	11.840154625475407
3	130	14	what	10	0.17374135553836823	10.806210987269878
3	130	15	it	11	3.296642780303955	13.133021157234907
3	130	16	was	11	0.8462659120559692	10.421821812167764
3	130	17	,	2	0.49047034978866577	1.061745524406433
3	130	18	but	2	1.1172161102294922	1.6884912848472595
3	130	19	then	4	2.655880928039551	6.624173931777477
3	130	20	she	4	2.520148277282715	3.320042558014393
3	130	21	forgot	4	6.678330421447754	7.374407120049
3	130	22	to	6	0.012457416392862797	3.136077486909926
3	130	23	put	7	4.992286682128906	8.145054575055838
3	130	24	it	8	2.1437480449676514	5.5022296123206615
3	130	25	back	8	2.0020902156829834	7.030302997678518
3	130	26	.	2	0.017067575827240944	0.5883427504450083
3	131	0	The	4	1.6485979557037354	5.59919598698616
3	131	1	<unk>	4	5.815075874328613	9.765673905611038
3	131	2	came	5	3.248486042022705	10.190918423235416
3	131	3	back	6	1.9612189531326294	10.198697067797184
3	131	4	and	4	0.10493775457143784	3.740846812725067
3	131	5	looked	5	4.1918487548828125	7.856004657223821
3	131	6	in	6	3.6541285514831543	7.955630721524358
3	131	7	its	7	4.99972677230835	9.325177621096373
3	131	8	hiding	7	6.424788951873779	10.750239800661802
3	131	9	place	7	5.800280570983887	10.12573141977191
3	131	10	,	2	0.5789493918418884	1.1502245664596558
3	131	11	but	2	1.363908290863037	1.9351834654808044
3	131	12	the	4	2.1526827812194824	2.9516271501779556
3	131	13	food	4	8.096162796020508	8.895107164978981
3	131	14	was	4	1.6312477588653564	2.374889522790909
3	131	15	nowhere	5	6.628048896789551	9.632316023111343
3	131	16	to	6	0.28850823640823364	5.382929190993309
3	131	17	be	7	2.460303544998169	7.57264194265008
3	131	18	found	8	4.98491907119751	10.836070153862238
3	131	19	.	2	0.018609335646033287	0.5898845102638006
3	132	0	Then	4	2.207150936126709	8.87466186285019
3	132	1	the	4	1.8578389883041382	5.688552260398865
3	132	2	match	4	9.756378173828125	13.587091445922852
3	132	3	went	4	4.328840732574463	7.957577399909496
3	132	4	out	5	1.6106816530227661	7.916521362960339
3	132	5	,	2	0.6245419979095459	1.1958171725273132
3	132	6	and	2	0.36836573481559753	0.9396409094333649
3	132	7	it	4	3.210970878601074	3.9688391517847776
3	132	8	was	4	1.3441922664642334	2.052490843459964
3	132	9	n't	4	1.3135337829589844	2.0218323599547148
3	132	10	the	6	0.8723984956741333	3.543156398460269
3	132	11	forest	6	10.5269193649292	13.197677267715335
3	132	12	that	7	0.358409583568573	4.784673763439059
3	132	13	remained	8	6.8696513175964355	10.974577782675624
3	132	14	before	9	5.03452205657959	10.491419551894069
3	132	15	her	10	2.420348644256592	7.979208050295711
3	132	16	eyes	10	3.8956148624420166	9.454474268481135
3	132	17	.	2	0.014076588675379753	0.5853517632931471
3	133	0	It	3	2.7056021690368652	3.9996747374534607
3	133	1	was	3	1.8110264539718628	2.5089406818151474
3	133	2	only	4	3.803446054458618	6.5511714071035385
3	133	3	the	4	1.950005292892456	3.685645803809166
3	133	4	thick	4	8.867486953735352	10.603127464652061
3	133	5	,	4	3.7961277961730957	5.531768307089806
3	133	6	damp	4	8.492431640625	10.22807215154171
3	133	7	,	4	2.1016507148742676	3.8372912257909775
3	133	8	cold	4	5.661041736602783	7.396682247519493
3	133	9	wall	4	6.5025248527526855	8.238165363669395
3	133	10	.	2	0.1730622947216034	0.7443374693393707
3	134	0	The	4	1.6485979557037354	5.59919598698616
3	134	1	girl	4	6.599495887756348	10.550093919038773
3	134	2	looked	4	4.108983039855957	7.722821809351444
3	134	3	<cunk.>	5	14.961344718933105	20.133729554712772
3	134	4	into	5	2.748180627822876	7.124740339815617
3	134	5	the	7	0.8581149578094482	6.62200565636158
3	134	6	sky	7	7.280787944793701	13.044678643345833
3	134	7	that	8	0.5291533470153809	7.921538665890694
3	134	8	was	9	1.8431203365325928	8.947983117774129
3	134	9	now	10	3.216766119003296	12.70697078295052
3	134	10	fully	10	6.647099494934082	15.463235231116414
3	134	11	darkened	10	15.766410827636719	24.58254656381905
3	134	12	and	2	2.194720506668091	2.765995681285858
3	134	13	suddenly	4	3.2761662006378174	7.377882827073336
3	134	14	she	4	2.4016711711883545	3.244163054972887
3	134	15	saw	4	4.1505961418151855	4.784532863646746
3	134	16	a	7	4.403096675872803	9.297717060893774
3	134	17	star	7	9.225481986999512	14.120102372020483
3	134	18	fall	7	14.400056838989258	19.29360967501998
3	134	19	,	6	0.11843407899141312	4.962034668773413
3	134	20	leaving	8	5.710980415344238	12.259166348725557
3	134	21	behind	9	4.938148498535156	13.52755581215024
3	134	22	it	10	3.172149181365967	11.779524872079492
3	134	23	a	10	1.8452779054641724	12.971791733056307
3	134	24	bright	10	7.253040313720703	18.379554141312838
3	134	25	streak	10	8.396749496459961	19.523263324052095
3	134	26	of	10	0.3219754993915558	10.606517110019922
3	134	27	fire	11	6.013010025024414	16.32929129526019
3	134	28	.	2	0.014825996942818165	0.5861011715605855
3	135	0	'	2	11.861085891723633	16.389687061309814
3	135	1	Someone	4	8.465066909790039	14.825391560792923
3	135	2	is	4	3.230332851409912	9.3206876963377
3	135	3	dying	5	10.977150917053223	18.73000256717205
3	135	4	,	2	0.09144556522369385	4.6200467348098755
3	135	5	'	2	4.655086040496826	9.183687210083008
3	135	6	thought	3	5.112916469573975	10.043747901916504
3	135	7	the	3	1.891715407371521	6.4248392675071955
3	135	8	little	3	7.700115203857422	12.233239063993096
3	135	9	girl	3	1.534487247467041	6.0676111076027155
3	135	10	.	2	0.05941103771328926	4.588012207299471
3	136	0	It	3	2.7056021690368652	3.9996747374534607
3	136	1	was	3	1.8110264539718628	2.5089406818151474
3	136	2	her	5	5.73786735534668	8.17213325202465
3	136	3	old	5	6.352182388305664	8.786448284983635
3	136	4	grandmother	5	6.922940731048584	9.357206627726555
3	136	5	,	4	0.32681697607040405	2.1212320774793625
3	136	6	the	7	1.097895622253418	7.280930861830711
3	136	7	one	7	4.448153495788574	10.631188735365868
3	136	8	who	8	0.47511768341064453	4.674265936017036
3	136	9	had	9	1.8959959745407104	5.835383348166943
3	136	10	loved	10	7.230517387390137	11.674158863723278
3	136	11	her	11	2.5478763580322266	7.1103596314787865
3	136	12	the	11	2.236062526702881	10.59588461369276
3	136	13	most	11	4.242172718048096	12.601994805037975
3	136	14	,	5	0.6625404953956604	3.083488032221794
3	136	15	and	5	0.20775049924850464	2.6286980360746384
3	136	16	the	7	0.9770008325576782	4.091070283204317
3	136	17	one	7	4.390096664428711	7.50416611507535
3	136	18	who	8	0.7313425540924072	3.864840317517519
3	136	19	the	9	3.6553292274475098	8.976459350436926
3	136	20	girl	9	3.5384809970855713	8.859611120074987
3	136	21	used	9	5.503602504730225	8.508476357907057
3	136	22	to	11	0.0004677870310842991	3.360361441038549
3	136	23	visit	12	6.436779975891113	9.873598617035896
3	136	24	every	13	4.997087478637695	10.893211406189948
3	136	25	Sunday	13	6.119032382965088	12.015156310517341
3	136	26	,	4	0.05549643561244011	1.8499115370213985
3	136	27	who	6	1.470733642578125	5.065308302640915
3	136	28	had	7	1.7664458751678467	5.39318123832345
3	136	29	told	8	5.072019100189209	9.237365040928125
3	136	30	her	9	2.3937160968780518	6.614924468100071
3	136	31	that	9	0.005913737695664167	4.816142595838755
3	136	32	when	12	0.1389651894569397	9.951425440609455
3	136	33	a	13	4.994123458862305	13.534606809727848
3	136	34	star	13	9.029901504516602	17.570384855382144
3	136	35	falls	13	9.752153396606445	18.284688248299062
3	136	36	,	10	0.0113938357681036	4.85777866654098
3	136	37	a	11	4.479132652282715	9.443162120878696
3	136	38	soul	11	9.949573516845703	14.913602985441685
3	136	39	leaves	11	9.737592697143555	14.663830652832985
3	136	40	this	12	5.077016353607178	10.313944801688194
3	136	41	earth	12	7.387772083282471	12.624700531363487
3	136	42	.	2	0.029395224526524544	0.6006703991442919
3	137	0	It	4	2.933051824569702	6.883649855852127
3	137	1	was	4	1.7247687578201294	5.356696285307407
3	137	2	her	5	4.5705976486206055	9.20791558176279
3	137	3	last	5	5.778370380401611	10.415688313543797
3	137	4	match	5	10.869119644165039	15.506437577307224
3	137	5	that	7	3.8416123390197754	17.413888968527317
3	137	6	the	8	2.6043128967285156	14.662315208464861
3	137	7	little	8	7.189732551574707	19.247734863311052
3	137	8	girl	8	2.1409881114959717	14.198990423232317
3	137	9	now	8	3.302297592163086	17.789137203246355
3	137	10	rubbed	8	8.575677871704102	19.85661254450679
3	137	11	on	9	2.669059991836548	15.004966836422682
3	137	12	the	10	0.8592116236686707	13.275959890335798
3	137	13	wall	10	4.977266788482666	17.394015055149794
3	137	14	and	2	2.053722381591797	2.624997556209564
3	137	15	the	4	2.038654327392578	2.761811403557658
3	137	16	light	4	7.055670738220215	7.778827814385295
3	137	17	again	4	3.5360419750213623	6.9665986727923155
3	137	18	shone	4	8.508151054382324	9.198085775598884
3	137	19	round	5	10.349724769592285	11.993589272722602
3	137	20	her	6	2.4301445484161377	4.248790120705962
3	137	21	.	2	0.030827952548861504	0.6021031271666288
3	138	0	Her	3	6.475391387939453	7.769463956356049
3	138	1	old	3	6.802344799041748	8.096417367458344
3	138	2	grandmother	3	6.6678361892700195	7.961908757686615
3	138	3	in	4	1.4430549144744873	10.049528181552887
3	138	4	the	5	1.196286678314209	9.825711844488978
3	138	5	<cunkER>	5	8.56943416595459	17.19885933212936
3	138	6	stood	4	4.380990505218506	7.70566588640213
3	138	7	,	4	0.2530364692211151	3.5777118504047394
3	138	8	loving	5	10.250259399414062	15.616682924330235
3	138	9	in	6	2.1110968589782715	10.635483659803867
3	138	10	her	7	3.077007532119751	11.626626532524824
3	138	11	appearance	7	7.040621757507324	15.590240757912397
3	138	12	.	2	0.007583993021398783	0.5788591676391661
3	139	0	The	4	1.6485979557037354	5.59919598698616
3	139	1	girl	4	6.599495887756348	10.550093919038773
3	139	2	understood	4	6.748580455780029	10.362419225275517
3	139	3	her	7	4.864137649536133	11.400145754218102
3	139	4	grandmother	7	7.055707931518555	13.591716036200523
3	139	5	would	7	2.6689367294311523	9.178467907011509
3	139	6	soon	8	4.482788562774658	13.572638429701328
3	139	7	disappear	8	6.633174896240234	13.235307641327381
3	139	8	,	2	0.5695101618766785	1.1407853364944458
3	139	9	but	2	1.3278464078903198	1.8991215825080872
3	139	10	she	4	2.3385400772094727	3.139135353267193
3	139	11	tried	4	5.62992525100708	6.3198317140340805
3	139	12	to	6	0.005105196963995695	1.0134788728319108
